anio,mes_num,mes,departamento,combustible,precio_soles_galon,archivo_fuente,combustible_norm
2020,4,Abril,AMAZONAS,GLP 1/,1.9,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,AMAZONAS,G95,14.65,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G95
2020,4,Abril,AMAZONAS,G90,12.94,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G90
2020,4,Abril,AMAZONAS,G84,12.1,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G84
2020,4,Abril,AMAZONAS,DIESEL B5 UV,12.45,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 UV
2020,4,Abril,ANCASH,GLP 1/,1.55,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,ANCASH,Gasohol 84 Plus,13.01,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,ANCASH,Gasohol 90 Plus,13.38,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,ANCASH,Gasohol 95 Plus,14.36,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,ANCASH,Gasohol 97 Plus,14.8,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,ANCASH,Gasohol 98 Plus,15.66,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,ANCASH,DIESEL B5 S-50 UV,12.88,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,ANCASH,GNV 2/,2.06,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GNV
2020,4,Abril,APURIMAC,GLP 1/,2.09,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,APURIMAC,Gasohol 84 Plus,12.74,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,APURIMAC,Gasohol 90 Plus,13.18,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,APURIMAC,Gasohol 95 Plus,14.07,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,APURIMAC,Gasohol 97 Plus,14.24,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,APURIMAC,DIESEL B5 S-50 UV,12.94,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,AREQUIPA,GLP 1/,1.43,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,AREQUIPA,Gasohol 84 Plus,12.17,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,AREQUIPA,Gasohol 90 Plus,12.48,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,AREQUIPA,Gasohol 95 Plus,13.89,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,AREQUIPA,Gasohol 97 Plus,15.07,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,AREQUIPA,Gasohol 98 Plus,15.49,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,AREQUIPA,DIESEL B5 S-50 UV,12.48,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,AYACUCHO,GLP 1/,2.13,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,AYACUCHO,Gasohol 84 Plus,12.99,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,AYACUCHO,Gasohol 90 Plus,13.04,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,AYACUCHO,Gasohol 95 Plus,13.63,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,AYACUCHO,Gasohol 97 Plus,14.27,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,AYACUCHO,Gasohol 98 Plus,13.9,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,AYACUCHO,DIESEL B5 S-50 UV,12.87,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,CAJAMARCA,GLP 1/,2.02,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,CAJAMARCA,Gasohol 84 Plus,12.84,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,CAJAMARCA,Gasohol 90 Plus,13.3,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,CAJAMARCA,Gasohol 95 Plus,14.57,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,CAJAMARCA,Gasohol 97 Plus,15.51,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,CAJAMARCA,Gasohol 98 Plus,15.89,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,CAJAMARCA,DIESEL B5 S-50 UV,12.71,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,CUSCO,GLP 1/,2.43,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,CUSCO,Gasohol 84 Plus,12.79,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,CUSCO,Gasohol 90 Plus,12.71,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,CUSCO,Gasohol 95 Plus,13.59,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,CUSCO,Gasohol 97 Plus,14.37,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,CUSCO,Gasohol 98 Plus,16.58,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,CUSCO,DIESEL B5 S-50 UV,12.85,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,HUANCAVELICA,GLP 1/,1.84,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,HUANCAVELICA,Gasohol 84 Plus,12.82,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,HUANCAVELICA,Gasohol 90 Plus,13.4,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,HUANCAVELICA,Gasohol 95 Plus,14.47,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,HUANCAVELICA,Gasohol 97 Plus,15.73,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,HUANCAVELICA,DIESEL B5 S-50 UV,13.25,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,HUANUCO,GLP 1/,1.49,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,HUANUCO,Gasohol 84 Plus,12.09,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,HUANUCO,Gasohol 90 Plus,12.72,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,HUANUCO,Gasohol 95 Plus,13.4,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,HUANUCO,Gasohol 97 Plus,13.78,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,HUANUCO,Gasohol 98 Plus,14.29,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,HUANUCO,DIESEL B5 S-50 UV,12.39,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,ICA,GLP 1/,1.39,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,ICA,Gasohol 84 Plus,11.95,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,ICA,Gasohol 90 Plus,12.25,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,ICA,Gasohol 95 Plus,13.19,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,ICA,Gasohol 97 Plus,13.88,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,ICA,Gasohol 98 Plus,14.81,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,ICA,DIESEL B5 S-50 UV,12.42,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,ICA,GNV 2/,1.84,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GNV
2020,4,Abril,JUNIN,GLP 1/,1.45,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,JUNIN,Gasohol 84 Plus,12.76,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,JUNIN,Gasohol 90 Plus,12.97,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,JUNIN,Gasohol 95 Plus,13.81,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,JUNIN,Gasohol 97 Plus,14.39,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,JUNIN,Gasohol 98 Plus,16.48,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,JUNIN,DIESEL B5 S-50 UV,12.87,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,JUNIN,GNV 2/,1.95,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GNV
2020,4,Abril,LA LIBERTAD,GLP 1/,1.38,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,LA LIBERTAD,Gasohol 84 Plus,12.89,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,LA LIBERTAD,Gasohol 90 Plus,13.18,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,LA LIBERTAD,Gasohol 95 Plus,14.39,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,LA LIBERTAD,Gasohol 97 Plus,15.36,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,LA LIBERTAD,Gasohol 98 Plus,16.52,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,LA LIBERTAD,DIESEL B5 S-50 UV,12.54,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,LA LIBERTAD,GNV 2/,1.95,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GNV
2020,4,Abril,LAMBAYEQUE,GLP 1/,1.39,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,LAMBAYEQUE,Gasohol 84 Plus,12.74,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,LAMBAYEQUE,Gasohol 90 Plus,13.17,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,LAMBAYEQUE,Gasohol 95 Plus,14.75,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,LAMBAYEQUE,Gasohol 97 Plus,15.23,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,LAMBAYEQUE,Gasohol 98 Plus,15.96,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,LAMBAYEQUE,DIESEL B5 UV,11.99,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 UV
2020,4,Abril,LAMBAYEQUE,DIESEL B5 S-50 UV,12.33,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,LAMBAYEQUE,GNV 2/,1.8,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GNV
2020,4,Abril,LIMA,GLP 1/,1.38,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,LIMA,Gasohol 84 Plus,11.69,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,LIMA,Gasohol 90 Plus,11.91,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,LIMA,Gasohol 95 Plus,13.23,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,LIMA,Gasohol 97 Plus,14.0,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,LIMA,Gasohol 98 Plus,15.04,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,LIMA,DIESEL B5 S-50 UV,12.21,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,LIMA,GNV 2/,1.53,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GNV
2020,4,Abril,LORETO,GLP 1/,1.35,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,LORETO,G95,16.14,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G95
2020,4,Abril,LORETO,G90,11.91,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G90
2020,4,Abril,LORETO,G84,10.4,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G84
2020,4,Abril,LORETO,DIESEL B5 UV,10.15,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 UV
2020,4,Abril,MADRE DE DIOS,GLP 1/,1.5,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,MADRE DE DIOS,G95,15.2,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G95
2020,4,Abril,MADRE DE DIOS,G90,13.76,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G90
2020,4,Abril,MADRE DE DIOS,G84,9.82,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G84
2020,4,Abril,MADRE DE DIOS,DIESEL B5 S-50 UV,10.85,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,MOQUEGUA,GLP 1/,1.76,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,MOQUEGUA,Gasohol 84 Plus,12.97,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,MOQUEGUA,Gasohol 90 Plus,13.21,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,MOQUEGUA,Gasohol 95 Plus,13.91,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,MOQUEGUA,Gasohol 97 Plus,15.19,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,MOQUEGUA,Gasohol 98 Plus,16.25,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,MOQUEGUA,DIESEL B5 S-50 UV,12.67,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,PASCO,GLP 1/,1.8,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,PASCO,Gasohol 84 Plus,13.5,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,PASCO,Gasohol 90 Plus,13.21,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,PASCO,Gasohol 95 Plus,14.22,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,PASCO,Gasohol 97 Plus,15.54,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,PASCO,DIESEL B5 S-50 UV,13.28,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,PIURA,GLP 1/,1.64,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,PIURA,Gasohol 84 Plus,12.95,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,PIURA,Gasohol 90 Plus,13.62,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,PIURA,Gasohol 95 Plus,14.78,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,PIURA,Gasohol 97 Plus,17.41,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,PIURA,Gasohol 98 Plus,16.75,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,PIURA,DIESEL B5 UV,12.89,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 UV
2020,4,Abril,PIURA,GNV 2/,1.75,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GNV
2020,4,Abril,PUNO,GLP 1/,2.2,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,PUNO,Gasohol 84 Plus,12.96,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,PUNO,Gasohol 90 Plus,13.76,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,PUNO,Gasohol 95 Plus,14.57,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,PUNO,Gasohol 97 Plus,15.66,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,PUNO,Gasohol 98 Plus,14.99,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,PUNO,DIESEL B5 S-50 UV,12.76,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,SAN MARTIN,GLP 1/,1.54,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,SAN MARTIN,G95,14.82,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G95
2020,4,Abril,SAN MARTIN,G90,13.21,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G90
2020,4,Abril,SAN MARTIN,G84,12.37,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G84
2020,4,Abril,SAN MARTIN,DIESEL B5 UV,12.48,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 UV
2020,4,Abril,TACNA,GLP 1/,1.45,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,TACNA,Gasohol 84 Plus,13.04,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,TACNA,Gasohol 90 Plus,13.18,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,TACNA,Gasohol 95 Plus,13.52,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,TACNA,Gasohol 97 Plus,16.83,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 97 PLUS
2020,4,Abril,TACNA,Gasohol 98 Plus,15.82,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 98 PLUS
2020,4,Abril,TACNA,DIESEL B5 S-50 UV,12.38,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,TUMBES,GLP 1/,1.86,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,TUMBES,Gasohol 84 Plus,12.27,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 84 PLUS
2020,4,Abril,TUMBES,Gasohol 90 Plus,13.14,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 90 PLUS
2020,4,Abril,TUMBES,Gasohol 95 Plus,14.57,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GASOHOL 95 PLUS
2020,4,Abril,TUMBES,DIESEL B5 UV,12.91,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 UV
2020,4,Abril,TUMBES,DIESEL B5 S-50 UV,13.0,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 S-50 UV
2020,4,Abril,UCAYALI,GLP 1/,1.69,2020/Reporte-Mensual-Precios-Abril-2020.pdf,GLP
2020,4,Abril,UCAYALI,G95,14.45,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G95
2020,4,Abril,UCAYALI,G90,10.9,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G90
2020,4,Abril,UCAYALI,G84,8.89,2020/Reporte-Mensual-Precios-Abril-2020.pdf,G84
2020,4,Abril,UCAYALI,DIESEL B5 UV,9.62,2020/Reporte-Mensual-Precios-Abril-2020.pdf,DIESEL B5 UV
2020,8,Agosto,AMAZONAS,GLP 1/,1.86,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GLP
2020,8,Agosto,AMAZONAS,G95,14.07,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,G95
2020,8,Agosto,AMAZONAS,G90,11.94,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,G90
2020,8,Agosto,AMAZONAS,G84,10.9,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,G84
2020,8,Agosto,AMAZONAS,DIESEL B5 UV,10.51,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,DIESEL B5 UV
2020,8,Agosto,ANCASH,GLP 1/,1.39,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GLP
2020,8,Agosto,ANCASH,Gasohol 84 Plus,12.43,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 84 PLUS
2020,8,Agosto,ANCASH,Gasohol 90 Plus,12.49,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 90 PLUS
2020,8,Agosto,ANCASH,Gasohol 95 Plus,13.39,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 95 PLUS
2020,8,Agosto,ANCASH,Gasohol 97 Plus,13.73,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 97 PLUS
2020,8,Agosto,ANCASH,Gasohol 98 Plus,14.66,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 98 PLUS
2020,8,Agosto,ANCASH,DIESEL B5 S-50 UV,11.71,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,DIESEL B5 S-50 UV
2020,8,Agosto,ANCASH,GNV 2/,2.07,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GNV
2020,8,Agosto,APURIMAC,GLP 1/,1.99,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GLP
2020,8,Agosto,APURIMAC,Gasohol 84 Plus,12.14,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 84 PLUS
2020,8,Agosto,APURIMAC,Gasohol 90 Plus,11.99,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 90 PLUS
2020,8,Agosto,APURIMAC,Gasohol 95 Plus,12.74,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 95 PLUS
2020,8,Agosto,APURIMAC,Gasohol 97 Plus,13.26,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 97 PLUS
2020,8,Agosto,APURIMAC,DIESEL B5 S-50 UV,11.5,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,DIESEL B5 S-50 UV
2020,8,Agosto,AREQUIPA,GLP 1/,1.44,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GLP
2020,8,Agosto,AREQUIPA,Gasohol 84 Plus,11.0,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 84 PLUS
2020,8,Agosto,AREQUIPA,Gasohol 90 Plus,11.2,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 90 PLUS
2020,8,Agosto,AREQUIPA,Gasohol 95 Plus,12.61,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 95 PLUS
2020,8,Agosto,AREQUIPA,Gasohol 97 Plus,13.58,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 97 PLUS
2020,8,Agosto,AREQUIPA,Gasohol 98 Plus,14.37,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 98 PLUS
2020,8,Agosto,AREQUIPA,DIESEL B5 S-50 UV,10.78,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,DIESEL B5 S-50 UV
2020,8,Agosto,AYACUCHO,GLP 1/,1.61,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GLP
2020,8,Agosto,AYACUCHO,Gasohol 84 Plus,11.96,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 84 PLUS
2020,8,Agosto,AYACUCHO,Gasohol 90 Plus,11.91,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 90 PLUS
2020,8,Agosto,AYACUCHO,Gasohol 95 Plus,12.39,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 95 PLUS
2020,8,Agosto,AYACUCHO,Gasohol 97 Plus,12.96,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 97 PLUS
2020,8,Agosto,AYACUCHO,Gasohol 98 Plus,12.9,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 98 PLUS
2020,8,Agosto,AYACUCHO,DIESEL B5 S-50 UV,11.63,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,DIESEL B5 S-50 UV
2020,8,Agosto,CAJAMARCA,GLP 1/,2.07,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GLP
2020,8,Agosto,CAJAMARCA,Gasohol 84 Plus,11.91,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 84 PLUS
2020,8,Agosto,CAJAMARCA,Gasohol 90 Plus,12.32,2020/Reporte-Mensual-Precios-Agosto-2020.pdf,GASOHOL 90 PLUS
